Email Campaign Report
"Title:","BEAM BLAST Eng/Earth Week 7 Winter '22"
"Subject Line:","The BEAM Blast: A Careers Newsletter, Winter, Week 7"
"Delivery Date/Time:","Sun, Feb 13, 2022 7:00 pm"

"Overall Stats"
"Total Recipients:","3,488"
"Successful Deliveries:","3,481"
"Bounces:","7 (0.2%)"
"Times Forwarded:","0"
"Forwarded Opens:","0"
"Recipients Who Opened:","1,515 (43.5%)"
"Total Opens:","2,316"
"Last Open Date:","4/12/22 1:05AM"
"Recipients Who Clicked:","64 (1.8%)"
"Total Clicks:","127"
"Last Click Date:","3/1/22 3:42PM"
"Total Unsubs:","1"
"Total Abuse Complaints:","0"
"Times Liked on Facebook:","0"

"Clicks by URL"
"URL","Total Clicks","Unique Clicks"
"https://stanford.joinhandshake.com/postings?ajax=true&query=%22environmental+sciences%22&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=Job&job_type_names%5B%5D=Internship&job_type_names%5B%5D=Fellowship&school_years%5B%5D=4","2","2"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1066&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","1","1"
"https://drive.google.com/file/d/1wTQ1wlyOPLcIZRpLA0LSEm7KYqhMWyaf/view?usp=sharing","1","1"
"https://bit.ly/3Hz7Wlf","1","1"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1035&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","1","1"
"https://stanford.joinhandshake.com/stu/events/957941","1","1"
"https://awis.memberclicks.net/index.php?option=com_jevents&task=icalrepeat.detail&evid=286&Itemid=115&year=2022&month=02&day=16&title=redefining-the-image-of-stem&uid=456b83061e01be90fca97df8856a3ecd","1","1"
"https://stanford.joinhandshake.com/stu/jobs/5293888?ref=preview-header-click","1","1"
"https://stanford.joinhandshake.com/postings?page=1&per_page=25&sort_direction=asc&sort_column=default&status%5B%5D=approved&ajax=true&query=%22project%20management%22&category=UniversityPostings&followed_only=false&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=Job&job_type_names%5B%5D=Internship&job_type_names%5B%5D=Fellowship&school_years%5B%5D=4&school_years%5B%5D=3&school_years%5B%5D=2&school_years%5B%5D=5","1","1"
"https://www.facebook.com/StanfordBEAM/","0","0"
"https://www.instagram.com/stanfordbeam/","0","0"
"https://twitter.com/stanfordbeam/","0","0"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1050&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","0","0"
"https://stanford.us1.list-manage.com/subscribe?u=a77525a849b0888cf8d90460f&id=e34a4b97db","0","0"
"https://cardinalservice.stanford.edu/opportunities/chicanxlatinx-communities-fellowship","0","0"
"https://beam.stanford.edu/school-engineering-school-earth-team-resources","0","0"
"https://beam.stanford.edu/","0","0"
"https://www.linkedin.com/company/stanfordbeam/","0","0"
