Email Campaign Report
"Title:","BEAM BLAST Eng/Earth Week 10 Winter '22"
"Subject Line:","The BEAM Blast: A Careers Newsletter, Winter, Week 10"
"Delivery Date/Time:","Sun, Mar 6, 2022 7:00 pm"

"Overall Stats"
"Total Recipients:","3,475"
"Successful Deliveries:","3,473"
"Bounces:","2 (0.1%)"
"Times Forwarded:","0"
"Forwarded Opens:","0"
"Recipients Who Opened:","1,640 (47.2%)"
"Total Opens:","2,462"
"Last Open Date:","4/17/22 3:26PM"
"Recipients Who Clicked:","87 (2.5%)"
"Total Clicks:","176"
"Last Click Date:","4/13/22 9:57AM"
"Total Unsubs:","2"
"Total Abuse Complaints:","0"
"Times Liked on Facebook:","0"

"Clicks by URL"
"URL","Total Clicks","Unique Clicks"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1021&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","5","3"
"https://stanford.joinhandshake.com/postings?page=1&per_page=25&sort_direction=asc&sort_column=default&status%5B%5D=approved&ajax=true&query=%22project%20management%22&category=UniversityPostings&followed_only=false&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=Job&job_type_names%5B%5D=Internship&job_type_names%5B%5D=Fellowship&school_years%5B%5D=4&school_years%5B%5D=3&school_years%5B%5D=2&school_years%5B%5D=5","5","5"
"https://stanford.joinhandshake.com/stu/jobs/5358950?ref=open-in-new-tab&search_id=c7408f30-ccb5-4a43-b62c-34bb1153232c","4","2"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1062&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","4","4"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1065&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","3","2"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=882&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","3","3"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1034&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","3","3"
"https://stanford.joinhandshake.com/postings?ajax=true&query=%22environmental+policy%22&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=Job&job_type_names%5B%5D=Internship&job_type_names%5B%5D=Fellowship&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=3&school_years%5B%5D=2","3","3"
"https://mountainview.libcal.com/event/8871599","3","3"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=899&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","2","2"
"https://beam.stanford.edu/make-an-appointment","2","2"
"https://stanford.joinhandshake.com/stu/events/960097?ref=events-search","1","1"
"https://stanford.joinhandshake.com/stu/jobs/5825623?ref=open-in-new-tab&search_id=6cfea6f1-b2cc-42bb-b8e3-062a392fe764","1","1"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1066&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","1","1"
"https://stanford.joinhandshake.com/postings?ajax=true&query=&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job.industries%5B%5D=1035&school_years%5B%5D=4&school_years%5B%5D=5&school_years%5B%5D=2&school_years%5B%5D=3&status%5B%5D=approved","1","1"
"https://stanford.joinhandshake.com/postings?page=1&per_page=25&sort_direction=asc&sort_column=default&status%5B%5D=approved&ajax=true&category=UniversityPostings&followed_only=false&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=On%20Campus%20Student%20Employment&school_years%5B%5D=2&school_years%5B%5D=3&school_years%5B%5D=4&school_years%5B%5D=5","1","1"
"https://app.joinhandshake.com/stu/events/957800","1","1"
"https://stanford.joinhandshake.com/postings?ajax=true&query=%22environmental+sciences%22&category=UniversityPostings&page=1&per_page=25&sort_direction=asc&sort_column=default&followed_only=false&qualified_only=&core_schools_only=false&including_all_facets_in_searches=true&job_type_names%5B%5D=Job&job_type_names%5B%5D=Internship&job_type_names%5B%5D=Fellowship&school_years%5B%5D=4","1","1"
"https://cardinalservice.stanford.edu/opportunities/chicanxlatinx-communities-fellowship","1","1"
"https://beam.stanford.edu/school-engineering-school-earth-team-resources","1","1"
"https://stanford.us1.list-manage.com/subscribe?u=a77525a849b0888cf8d90460f&id=e34a4b97db","0","0"
"https://twitter.com/stanfordbeam/","0","0"
"https://www.facebook.com/StanfordBEAM/","0","0"
"https://www.instagram.com/stanfordbeam/","0","0"
"https://stanforduniversity.qualtrics.com/jfe/form/SV_eerqnOuwasqSKuW","0","0"
"http://beam.stanford.edu","0","0"
"https://stanford.joinhandshake.com/stu/jobs/6078253?ref=open-in-new-tab&search_id=6cfea6f1-b2cc-42bb-b8e3-062a392fe764","0","0"
"https://stanford.joinhandshake.com/stu/jobs/5963172?ref=open-in-new-tab&search_id=6cfea6f1-b2cc-42bb-b8e3-062a392fe764","0","0"
"https://stanford.joinhandshake.com/stu/jobs/5963121?ref=open-in-new-tab&search_id=6cfea6f1-b2cc-42bb-b8e3-062a392fe764","0","0"
"https://stanford.joinhandshake.com/postings","0","0"
"https://stanford.joinhandshake.com/events?page=1&per_page=25&sort_direction=desc&sort_column=relevancy&is_posted_by_my_school=true&start_date=2021-09-28&end_date=2021-09-30","0","0"
"https://beam.stanford.edu/","0","0"
"https://beam.stanford.edu","0","0"
"https://www.linkedin.com/company/stanfordbeam/","0","0"
